table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 13th April 2020,Unweighted base,621,312,309,102,91,114,88,125,94,98,218,184,111,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 13th April 2020,Weighted base,626,320,306,112*,98*,116,87*,123,88*,101*,206,215,105,100*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 13th April 2020,NET: Trust,478,239,240,83,74,92,68,93,72,71,170,162,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 13th April 2020,5 - Trust completely,175,84,91,36,30,31,21,33,27,27,57,61,23,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 13th April 2020,4,303,155,148,46,44,61,47,61,45,44,114,101,51,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 13th April 2020,3,122,62,60,25,20,22,16,25,12,22,32,43,26,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 13th April 2020,2,18,11,7,4,4,-,2,4,3,5,2,7,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 13th April 2020,1 - Do not trust at all,9,9,-,-,-,2,1,1,1,3,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 13th April 2020,NET: Do not trust,26,19,7,4,4,2,3,5,4,8,4,10,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 13th April 2020,Mean,3.99,3.92,4.06,4.03,4.02,4.02,3.98,3.97,4.07,3.86,4.07,3.98,3.84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 13th April 2020,Standard deviation Standard error,0.84,0.91,0.76,0.83,0.82,0.81,0.79,0.82,0.83,0.98,0.75,0.86,0.87,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 11th to 13th September 2020,Unweighted base,515,269,246,67,58,95,86,96,94,77,182,155,101,77,56,19,45,34,44,37,25,47,77,64,47,20,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,501,258,243,73*,60*,91*,87*,89*,84*,78*,178,149,95*,78*,48*,18**,55*,30*,44*,35*,21**,47*,77*,63*,46*,18**,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 11th to 13th September 2020,NET: Trust,405,199,205,63,51,75,61,74,70,61,144,114,77,69,38,12,47,23,37,26,15,40,59,52,39,16,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 11th to 13th September 2020,5 - Trust completely,150,75,75,22,18,42,23,26,22,14,47,45,28,30,16,3,13,8,15,10,3,16,29,16,14,6,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 11th to 13th September 2020,4,255,125,130,41,33,33,38,48,48,47,97,69,49,40,22,9,35,15,22,17,12,23,30,36,25,10,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 11th to 13th September 2020,3,73,44,29,8,7,12,19,12,12,10,28,26,14,5,9,6,4,6,5,3,4,7,15,10,4,2,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 11th to 13th September 2020,2,15,9,6,1,1,3,4,*,1,6,6,7,2,1,-,-,2,1,1,5,-,-,2,1,3,-,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 11th to 13th September 2020,1 - Do not trust at all,8,6,2,1,1,1,3,2,*,1,-,2,2,3,*,-,2,-,1,1,2,1,1,-,1,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 11th to 13th September 2020,NET: Do not trust,23,15,9,1,1,4,7,2,2,7,6,9,4,4,*,-,4,1,2,6,2,1,3,1,4,-,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 11th to 13th September 2020,Mean,4.04g,3.98,4.11,4.15j,4.12,4.24ag,3.86,4.07,4.07,3.86,4.04,3.99,4.04,4.16,4.11,3.88,3.98,4.03,4.15,3.8,3.73,4.13,4.1,4.07,4.06,4.24,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 11th to 13th September 2020,Standard deviation Standard error,0.84,0.9,0.78,0.72,0.75,0.88,0.99,0.81,0.72,0.85,0.75,0.9,0.86,0.93,0.78,0.72,0.88,0.77,0.84,1.1,1,0.86,0.88,0.68,0.88,0.65,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,637,352,285,112,103,102,117,113,95,98,225,222,69,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,617,329,288,113*,106*,107*,102*,108*,90*,97*,210,196,100*,112*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 17th to 19th April 2020,NET: Trust,474,242,231,99,91,81,78,77,61,79,166,152,76,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 17th to 19th April 2020,5 - Trust completely,176,90,86,41,36,30,32,29,16,28,63,56,31,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 17th to 19th April 2020,4,298,153,145,58,55,51,45,48,45,51,103,96,45,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 17th to 19th April 2020,3,107,59,48,13,13,17,18,23,23,13,35,35,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 17th to 19th April 2020,2,22,16,6,1,1,4,4,2,5,5,7,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 17th to 19th April 2020,1 - Do not trust at all,15,11,3,*,*,5,3,5,1,-,2,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 17th to 19th April 2020,NET: Do not trust,37,27,10,2,2,9,6,8,6,5,9,8,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 17th to 19th April 2020,Mean,3.97,3.89,4.06,4.21,4.18,3.9,3.99,3.86,3.77,4.05,4.04,4.01,3.9,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 17th to 19th April 2020,Standard deviation Standard error,0.9,0.97,0.81,0.72,0.72,1.01,0.94,1,0.85,0.8,0.83,0.84,1.09,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,624,347,277,106,97,132,111,105,83,87,217,192,100,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,611,342,270,113*,101*,126,100*,100*,85*,88*,205,197,100*,109*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th May 2020,NET: Trust,464,261,203,93,81,100,79,73,54,65,167,154,70,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th May 2020,5 - Trust completely,139,85,55,36,31,32,22,23,12,15,50,42,26,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th May 2020,4,324,176,148,56,50,68,57,50,42,51,116,112,45,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th May 2020,3,125,64,60,19,19,25,19,22,25,15,29,38,26,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th May 2020,2,19,16,4,1,1,1,1,3,5,8,8,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th May 2020,1 - Do not trust at all,4,1,3,-,-,-,1,2,1,-,2,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th May 2020,NET: Do not trust,23,16,7,1,1,1,2,5,6,8,9,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th May 2020,Mean,3.94,3.96,3.92,4.13,4.09,4.04,3.98,3.89,3.69,3.83,4,3.97,3.92,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th May 2020,Standard deviation Standard error,0.78,0.8,0.76,0.72,0.73,0.7,0.72,0.86,0.83,0.81,0.78,0.71,0.82,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,594,327,267,100,92,95,105,108,96,90,189,191,122,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,598,349,249,113*,103*,101*,94*,108*,88*,93*,201,182,119,96*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 29th to 31st May 2020,NET: Trust,439,248,192,95,84,70,69,65,68,73,157,134,86,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 29th to 31st May 2020,5 - Trust completely,151,94,56,40,36,28,17,19,26,20,49,47,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 29th to 31st May 2020,4,289,153,135,54,49,42,52,47,42,52,108,87,58,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 29th to 31st May 2020,3,111,62,49,16,16,21,19,28,15,14,39,33,16,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 29th to 31st May 2020,2,30,26,4,3,3,8,5,11,2,-,2,11,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 29th to 31st May 2020,1 - Do not trust at all,18,13,5,-,-,3,2,4,3,7,3,4,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 29th to 31st May 2020,NET: Do not trust,48,39,9,3,3,11,7,15,5,7,5,15,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 29th to 31st May 2020,Mean,3.88,3.83,3.94,4.16,4.13,3.83,3.81,3.6,3.99,3.85,3.99,3.89,3.74,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 29th to 31st May 2020,Standard deviation Standard error,0.95,1.03,0.81,0.76,0.78,1.02,0.87,1,0.92,1.01,0.79,0.93,1.12,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,584,319,265,105,96,103,101,94,83,98,218,178,91,97,57,23,61,40,41,44,23,69,85,77,52,12,,109,265,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,582,313,269,115*,104*,102*,97*,99*,78*,90*,213,189,91*,89*,49*,25**,56*,47*,45*,38*,21**,61*,81*,94*,52*,13**,,106*,242,63*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,435,230,205,89,79,78,77,66,57,68,168,141,60,66,34,20,37,36,36,28,16,49,53,74,39,12,,79,182,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,138,75,63,35,29,27,24,20,20,12,51,51,18,19,10,4,11,13,12,14,3,13,18,24,14,4,,26,64,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,4,297,155,142,54,50,52,53,46,36,56,118,91,41,47,25,16,26,23,24,14,13,36,34,51,26,8,,53,118,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,3,111,58,53,23,23,19,15,26,16,13,35,33,23,20,9,4,11,8,9,5,4,11,25,15,8,1,,21,44,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,2,25,17,8,3,2,4,5,5,3,6,8,7,7,3,4,1,6,2,-,3,-,-,2,3,5,-,,4,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,11,8,3,-,-,1,1,3,2,3,1,7,2,1,1,-,1,1,-,3,-,1,2,2,-,-,,2,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,36,25,11,3,2,5,6,8,6,9,9,14,9,4,6,1,7,3,-,5,-,1,3,4,5,-,,6,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.91,3.87,3.95,4.06,4.03,3.97,3.96,3.76,3.88,3.75,3.98,3.9,3.73,3.9,3.76,3.9,3.71,3.96,4.06,3.88,3.95,3.98,3.82,3.98,3.91,4.19,,3.92,3.94,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.87,0.92,0.81,0.78,0.76,0.83,0.84,0.93,0.95,0.9,0.77,0.96,0.94,0.8,0.96,0.69,0.97,0.91,0.68,1.19,0.61,0.74,0.89,0.84,0.9,0.62,,0.88,0.88,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,247,584,226,252,255,51,176,58,52,198,226,584,8,139,244,25,261,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,245,582,215,248,252,51*,173,53*,49*,196,224,582,7**,141,244,25**,252,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,182,435,163,182,200,37,139,46,42,149,171,435,4,118,196,11,177,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,59,138,50,48,55,14,37,16,12,52,53,138,-,35,71,3,43,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,4,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,123,297,113,134,144,23,102,30,30,97,118,297,4,83,125,7,134,84,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,3,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,47,111,37,48,37,8,22,6,5,37,42,111,3,15,45,8,54,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,10,25,10,13,11,4,8,1,1,5,10,25,-,5,2,5,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,11,6,5,4,1,4,-,1,4,-,11,-,2,1,2,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,36,16,19,16,6,12,1,2,10,10,36,-,8,3,7,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,3.89,3.91,3.89,3.83,3.93,3.87,3.93,4.15,4.03,3.95,3.96,3.91,3.52,4.02,4.08,3.24,3.75,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
