table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 97,Tenure,ONLINE Fieldwork: 15th to 17th May 2020,Rented from the council,274,121,153,34,25,38,59,75,40,28,26,65,48,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 97,Tenure,ONLINE Fieldwork: 15th to 17th May 2020,Rented from a housing association,120,42,79,19,18,22,26,22,14,18,15,26,22,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 97,Tenure,ONLINE Fieldwork: 15th to 17th May 2020,Rented from someone else,308,137,171,61,60,102,61,44,18,22,75,93,62,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 97,Tenure,ONLINE Fieldwork: 15th to 17th May 2020,Rent free,39,18,21,19,19,10,5,1,1,2,18,7,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,Tenure,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,2119,1016,1103,261,229,328,340,383,329,478,554,596,460,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,Tenure,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,2119,1036,1083,292,253,354,328,364,305,475,576,597,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,Tenure,ONLINE Fieldwork: 29th to 31st May 2020,NET: Homeowners,1373,676,697,163,134,165,189,219,228,408,443,389,315,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,Tenure,ONLINE Fieldwork: 29th to 31st May 2020,Owned outright without mortgage,765,387,379,67,56,49,35,86,154,375,265,204,157,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,Tenure,ONLINE Fieldwork: 29th to 31st May 2020,Owned with a mortgage or loan,608,290,318,96,79,116,155,133,73,33,178,185,158,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,Tenure,ONLINE Fieldwork: 29th to 31st May 2020,NET: Renters,706,336,370,104,94,180,136,143,77,67,126,189,110,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,Tenure,ONLINE Fieldwork: 29th to 31st May 2020,NET: Rent from Council/ Housing Association,432,208,225,48,40,96,86,98,59,45,51,104,73,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,Tenure,ONLINE Fieldwork: 29th to 31st May 2020,Rented from the council,276,131,145,28,20,68,52,69,30,29,29,67,47,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,Tenure,ONLINE Fieldwork: 29th to 31st May 2020,Rented from a housing association,157,77,80,20,19,28,34,29,29,17,22,36,27,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,Tenure,ONLINE Fieldwork: 29th to 31st May 2020,Rented from someone else,274,129,145,56,55,84,49,45,17,22,74,85,37,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 126,Tenure,ONLINE Fieldwork: 29th to 31st May 2020,Rent free,40,24,16,25,24,8,3,2,1,-,8,20,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 377,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,1038,1055,264,232,340,332,333,308,516,585,546,430,532,195,78,247,150,170,165,105,217,289,243,173,61,,341,911,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 377,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,1023,1070,289,247,349,324,360,301,469,569,590,425,509,175,83*,231,171,183,150,99*,197,276,286,179,63*,,330,849,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 377,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Homeowners,1356,680,677,158,128,181,201,213,226,379,457,397,283,219,112,55,151,107,122,104,68,143,148,173,131,41,,218,541,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 377,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Owned outright without mortgage,756,380,375,67,54,49,49,85,162,344,251,201,161,143,47,26,80,60,69,53,48,92,88,91,80,23,,60,226,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 377,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Owned with a mortgage or loan,600,299,301,91,73,131,152,127,64,35,206,196,122,76,65,29,72,47,54,51,20,51,60,82,50,19,,158,315,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 377,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Renters,691,320,371,112,102,153,122,143,74,87,100,178,134,279,60,28,79,59,54,43,28,51,122,104,45,18,,107,284,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 377,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Rent from Council/ Housing Association,403,167,236,56,48,65,58,100,53,70,31,88,79,205,40,15,49,35,32,30,20,30,73,57,14,8,,52,136,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 377,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Rented from the council,272,108,164,36,28,42,39,68,40,47,18,56,56,143,30,8,27,29,22,24,8,22,55,37,5,4,,37,92,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 377,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Rented from a housing association,131,59,72,20,20,23,20,31,13,23,13,33,23,62,10,7,23,7,9,6,11,8,17,20,9,4,,15,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 377,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Rented from someone else,288,154,135,56,54,88,63,44,21,17,70,90,55,74,20,13,29,23,23,13,9,21,49,46,31,11,,55,147,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 377,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Rent free,46,23,22,19,17,16,2,4,2,3,13,14,8,11,2,-,2,5,6,3,4,2,6,9,3,3,,4,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761,1021,1578,636,720,808,178,613,163,163,562,625,1859,35,687,244,99,834,656,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Homeowners,1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181,666,1086,440,489,499,102,360,113,110,370,409,1234,20,494,161,64,545,427,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Owned outright without mortgage,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,382,620,275,263,226,49,164,56,50,193,223,697,13,310,67,28,309,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Owned with a mortgage or loan,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,284,467,165,225,272,54,196,57,60,177,186,536,7,184,94,36,236,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Renters,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,323,442,163,224,294,72,240,40,48,180,194,581,9,179,73,34,245,227,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Rent from Council/ Housing Association,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,227,243,83,133,167,35,144,19,31,85,104,338,3,108,29,20,122,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Rented from the council,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,159,166,48,99,108,23,96,10,21,52,71,229,2,78,17,15,76,90,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Rented from a housing association,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,69,77,35,34,59,12,48,9,10,32,34,108,2,30,12,5,47,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Rented from someone else,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,96,199,80,91,127,38,96,21,17,95,90,243,6,71,44,14,123,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 378,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Rent free,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,25,35,16,11,21,7,18,3,4,15,18,40,3,9,10,1,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 379,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,168,145,133,273,124,105,691,785,691,450,1682,479,1876,1969,2019,2092,-,,,,,,,,,
Table 379,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,780,697,443,1670,478,1876,1974,2021,2092,-**,,,,,,,,,
Table 379,Tenure,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Homeowners,1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,107,84,78,165,73,64,427,489,437,291,1114,297,1208,1282,1318,1355,-,,,,,,,,,
