date,area_type,area_code,area_name,metric,metric_name,value
2022-01-24,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,18858.0
2022-01-24,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9270.0
2022-01-25,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10559.0
2022-01-25,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7744.0
2022-01-25,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8650.0
2022-01-25,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9662.0
2022-01-25,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7131.0
2022-01-25,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9629.0
2022-01-25,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,4207.0
2022-01-25,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12020.0
2022-01-25,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,17239.0
2022-01-26,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,3835.0
2022-01-26,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9344.0
2022-01-26,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,16727.0
2022-01-26,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10096.0
2022-01-26,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7431.0
2022-01-26,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7136.0
2022-01-26,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,11946.0
2022-01-26,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8959.0
2022-01-26,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8021.0
2022-01-27,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,3242.0
2022-01-27,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8399.0
2022-01-27,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10538.0
2022-01-27,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7752.0
2022-01-27,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6159.0
2022-01-27,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,14983.0
2022-01-27,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9156.0
2022-01-27,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6669.0
2022-01-27,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7204.0
2022-01-28,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5491.0
2022-01-28,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7505.0
2022-01-28,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6592.0
2022-01-28,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8044.0
2022-01-28,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6063.0
2022-01-28,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,13550.0
2022-01-28,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9025.0
2022-01-28,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,2595.0
2022-01-28,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5586.0
2022-01-29,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5602.0
2022-01-29,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,4665.0
2022-01-29,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12290.0
2022-01-29,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5154.0
2022-01-29,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,4827.0
2022-01-29,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6952.0
2022-01-29,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,2054.0
2022-01-29,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7953.0
2022-01-29,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7436.0
2022-01-30,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8764.0
2022-01-30,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,14290.0
2022-01-30,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8892.0
