geography,geography_code,year,month,epiweek,date,metric_value
East Midlands,E12000004,2021,5,21,2021-05-24,0.0
East Midlands,E12000004,2021,5,21,2021-05-25,0.0
East Midlands,E12000004,2021,5,21,2021-05-26,0.0
East Midlands,E12000004,2021,5,21,2021-05-27,1.0
East Midlands,E12000004,2021,5,21,2021-05-28,1.0
East Midlands,E12000004,2021,5,21,2021-05-29,1.0
East Midlands,E12000004,2021,5,21,2021-05-30,1.0
East Midlands,E12000004,2021,5,22,2021-05-31,1.0
East Midlands,E12000004,2021,6,22,2021-06-01,1.0
East Midlands,E12000004,2021,6,22,2021-06-02,1.0
East Midlands,E12000004,2021,6,22,2021-06-03,3.0
East Midlands,E12000004,2021,6,22,2021-06-04,4.0
East Midlands,E12000004,2021,6,22,2021-06-05,1.0
East Midlands,E12000004,2021,6,22,2021-06-06,0.0
East Midlands,E12000004,2021,6,23,2021-06-07,0.0
East Midlands,E12000004,2021,6,23,2021-06-08,2.0
East Midlands,E12000004,2021,6,23,2021-06-09,1.0
East Midlands,E12000004,2021,6,23,2021-06-10,1.0
East Midlands,E12000004,2021,6,23,2021-06-11,1.0
East Midlands,E12000004,2021,6,23,2021-06-12,1.0
East Midlands,E12000004,2021,6,23,2021-06-13,0.0
East Midlands,E12000004,2021,6,24,2021-06-14,4.0
East Midlands,E12000004,2021,6,24,2021-06-15,2.0
East Midlands,E12000004,2021,6,24,2021-06-16,1.0
East Midlands,E12000004,2021,6,24,2021-06-17,0.0
East Midlands,E12000004,2021,6,24,2021-06-18,0.0
East Midlands,E12000004,2021,6,24,2021-06-19,1.0
East Midlands,E12000004,2021,6,24,2021-06-20,0.0
East Midlands,E12000004,2021,6,25,2021-06-21,0.0
East Midlands,E12000004,2021,6,25,2021-06-22,1.0
East Midlands,E12000004,2021,6,25,2021-06-23,0.0
East Midlands,E12000004,2021,6,25,2021-06-24,1.0
East Midlands,E12000004,2021,6,25,2021-06-25,0.0
East Midlands,E12000004,2021,6,25,2021-06-26,0.0
East Midlands,E12000004,2021,6,25,2021-06-27,1.0
East Midlands,E12000004,2021,6,26,2021-06-28,0.0
East Midlands,E12000004,2021,6,26,2021-06-29,1.0
East Midlands,E12000004,2021,6,26,2021-06-30,2.0
East Midlands,E12000004,2021,7,26,2021-07-01,0.0
East Midlands,E12000004,2021,7,26,2021-07-02,4.0
East Midlands,E12000004,2021,7,26,2021-07-03,2.0
East Midlands,E12000004,2021,7,26,2021-07-04,3.0
East Midlands,E12000004,2021,7,27,2021-07-05,2.0
East Midlands,E12000004,2021,7,27,2021-07-06,1.0
East Midlands,E12000004,2021,7,27,2021-07-07,3.0
East Midlands,E12000004,2021,7,27,2021-07-08,0.0
East Midlands,E12000004,2021,7,27,2021-07-09,2.0
East Midlands,E12000004,2021,7,27,2021-07-10,1.0
East Midlands,E12000004,2021,7,27,2021-07-11,0.0
East Midlands,E12000004,2021,7,28,2021-07-12,2.0
East Midlands,E12000004,2021,7,28,2021-07-13,5.0
East Midlands,E12000004,2021,7,28,2021-07-14,3.0
East Midlands,E12000004,2021,7,28,2021-07-15,2.0
East Midlands,E12000004,2021,7,28,2021-07-16,0.0
East Midlands,E12000004,2021,7,28,2021-07-17,5.0
East Midlands,E12000004,2021,7,28,2021-07-18,5.0
East Midlands,E12000004,2021,7,29,2021-07-19,3.0
East Midlands,E12000004,2021,7,29,2021-07-20,4.0
East Midlands,E12000004,2021,7,29,2021-07-21,5.0
East Midlands,E12000004,2021,7,29,2021-07-22,6.0
East Midlands,E12000004,2021,7,29,2021-07-23,5.0
East Midlands,E12000004,2021,7,29,2021-07-24,3.0
East Midlands,E12000004,2021,7,29,2021-07-25,5.0
East Midlands,E12000004,2021,7,30,2021-07-26,3.0
East Midlands,E12000004,2021,7,30,2021-07-27,6.0
East Midlands,E12000004,2021,7,30,2021-07-28,5.0
East Midlands,E12000004,2021,7,30,2021-07-29,2.0
East Midlands,E12000004,2021,7,30,2021-07-30,8.0
East Midlands,E12000004,2021,7,30,2021-07-31,7.0
East Midlands,E12000004,2021,8,30,2021-08-01,7.0
East Midlands,E12000004,2021,8,31,2021-08-02,4.0
East Midlands,E12000004,2021,8,31,2021-08-03,5.0
East Midlands,E12000004,2021,8,31,2021-08-04,5.0
East Midlands,E12000004,2021,8,31,2021-08-05,12.0
East Midlands,E12000004,2021,8,31,2021-08-06,8.0
East Midlands,E12000004,2021,8,31,2021-08-07,7.0
East Midlands,E12000004,2021,8,31,2021-08-08,4.0
East Midlands,E12000004,2021,8,32,2021-08-09,5.0
East Midlands,E12000004,2021,8,32,2021-08-10,5.0
East Midlands,E12000004,2021,8,32,2021-08-11,6.0
East Midlands,E12000004,2021,8,32,2021-08-12,8.0
East Midlands,E12000004,2021,8,32,2021-08-13,9.0
East Midlands,E12000004,2021,8,32,2021-08-14,9.0
East Midlands,E12000004,2021,8,32,2021-08-15,6.0
East Midlands,E12000004,2021,8,33,2021-08-16,9.0
East Midlands,E12000004,2021,8,33,2021-08-17,9.0
East Midlands,E12000004,2021,8,33,2021-08-18,10.0
East Midlands,E12000004,2021,8,33,2021-08-19,8.0
East Midlands,E12000004,2021,8,33,2021-08-20,8.0
East Midlands,E12000004,2021,8,33,2021-08-21,10.0
East Midlands,E12000004,2021,8,33,2021-08-22,15.0
East Midlands,E12000004,2021,8,34,2021-08-23,5.0
East Midlands,E12000004,2021,8,34,2021-08-24,10.0
East Midlands,E12000004,2021,8,34,2021-08-25,9.0
East Midlands,E12000004,2021,8,34,2021-08-26,12.0
East Midlands,E12000004,2021,8,34,2021-08-27,6.0
East Midlands,E12000004,2021,8,34,2021-08-28,13.0
East Midlands,E12000004,2021,8,34,2021-08-29,16.0
East Midlands,E12000004,2021,8,35,2021-08-30,13.0
East Midlands,E12000004,2021,8,35,2021-08-31,10.0
East Midlands,E12000004,2021,9,35,2021-09-01,11.0
East Midlands,E12000004,2021,9,35,2021-09-02,8.0
East Midlands,E12000004,2021,9,35,2021-09-03,7.0
East Midlands,E12000004,2021,9,35,2021-09-04,16.0
East Midlands,E12000004,2021,9,35,2021-09-05,15.0
East Midlands,E12000004,2021,9,36,2021-09-06,13.0
East Midlands,E12000004,2021,9,36,2021-09-07,11.0
East Midlands,E12000004,2021,9,36,2021-09-08,12.0
East Midlands,E12000004,2021,9,36,2021-09-09,19.0
East Midlands,E12000004,2021,9,36,2021-09-10,13.0
East Midlands,E12000004,2021,9,36,2021-09-11,9.0
East Midlands,E12000004,2021,9,36,2021-09-12,15.0
East Midlands,E12000004,2021,9,37,2021-09-13,5.0
East Midlands,E12000004,2021,9,37,2021-09-14,13.0
East Midlands,E12000004,2021,9,37,2021-09-15,10.0
East Midlands,E12000004,2021,9,37,2021-09-16,12.0
East Midlands,E12000004,2021,9,37,2021-09-17,10.0
East Midlands,E12000004,2021,9,37,2021-09-18,7.0
East Midlands,E12000004,2021,9,37,2021-09-19,11.0
East Midlands,E12000004,2021,9,38,2021-09-20,20.0
East Midlands,E12000004,2021,9,38,2021-09-21,10.0
East Midlands,E12000004,2021,9,38,2021-09-22,15.0
East Midlands,E12000004,2021,9,38,2021-09-23,8.0
East Midlands,E12000004,2021,9,38,2021-09-24,12.0
East Midlands,E12000004,2021,9,38,2021-09-25,9.0
East Midlands,E12000004,2021,9,38,2021-09-26,11.0
East Midlands,E12000004,2021,9,39,2021-09-27,6.0
East Midlands,E12000004,2021,9,39,2021-09-28,12.0
East Midlands,E12000004,2021,9,39,2021-09-29,9.0
East Midlands,E12000004,2021,9,39,2021-09-30,8.0
East Midlands,E12000004,2021,10,39,2021-10-01,11.0
East Midlands,E12000004,2021,10,39,2021-10-02,6.0
East Midlands,E12000004,2021,10,39,2021-10-03,7.0
East Midlands,E12000004,2021,10,40,2021-10-04,10.0
East Midlands,E12000004,2021,10,40,2021-10-05,11.0
East Midlands,E12000004,2021,10,40,2021-10-06,8.0
East Midlands,E12000004,2021,10,40,2021-10-07,10.0
East Midlands,E12000004,2021,10,40,2021-10-08,9.0
East Midlands,E12000004,2021,10,40,2021-10-09,7.0
East Midlands,E12000004,2021,10,40,2021-10-10,8.0
East Midlands,E12000004,2021,10,41,2021-10-11,11.0
East Midlands,E12000004,2021,10,41,2021-10-12,14.0
East Midlands,E12000004,2021,10,41,2021-10-13,12.0
East Midlands,E12000004,2021,10,41,2021-10-14,11.0
East Midlands,E12000004,2021,10,41,2021-10-15,7.0
East Midlands,E12000004,2021,10,41,2021-10-16,8.0
East Midlands,E12000004,2021,10,41,2021-10-17,12.0
East Midlands,E12000004,2021,10,42,2021-10-18,13.0
East Midlands,E12000004,2021,10,42,2021-10-19,15.0
East Midlands,E12000004,2021,10,42,2021-10-20,15.0
East Midlands,E12000004,2021,10,42,2021-10-21,7.0
East Midlands,E12000004,2021,10,42,2021-10-22,6.0
East Midlands,E12000004,2021,10,42,2021-10-23,14.0
East Midlands,E12000004,2021,10,42,2021-10-24,13.0
East Midlands,E12000004,2021,10,43,2021-10-25,10.0
East Midlands,E12000004,2021,10,43,2021-10-26,10.0
East Midlands,E12000004,2021,10,43,2021-10-27,16.0
East Midlands,E12000004,2021,10,43,2021-10-28,15.0
East Midlands,E12000004,2021,10,43,2021-10-29,10.0
East Midlands,E12000004,2021,10,43,2021-10-30,8.0
East Midlands,E12000004,2021,10,43,2021-10-31,19.0
East Midlands,E12000004,2021,11,44,2021-11-01,17.0
East Midlands,E12000004,2021,11,44,2021-11-02,13.0
East Midlands,E12000004,2021,11,44,2021-11-03,10.0
East Midlands,E12000004,2021,11,44,2021-11-04,8.0
East Midlands,E12000004,2021,11,44,2021-11-05,9.0
East Midlands,E12000004,2021,11,44,2021-11-06,10.0
East Midlands,E12000004,2021,11,44,2021-11-07,13.0
East Midlands,E12000004,2021,11,45,2021-11-08,16.0
East Midlands,E12000004,2021,11,45,2021-11-09,8.0
East Midlands,E12000004,2021,11,45,2021-11-10,11.0
East Midlands,E12000004,2021,11,45,2021-11-11,10.0
East Midlands,E12000004,2021,11,45,2021-11-12,13.0
East Midlands,E12000004,2021,11,45,2021-11-13,12.0
East Midlands,E12000004,2021,11,45,2021-11-14,9.0
East Midlands,E12000004,2021,11,46,2021-11-15,21.0
East Midlands,E12000004,2021,11,46,2021-11-16,14.0
East Midlands,E12000004,2021,11,46,2021-11-17,13.0
East Midlands,E12000004,2021,11,46,2021-11-18,21.0
East Midlands,E12000004,2021,11,46,2021-11-19,12.0
East Midlands,E12000004,2021,11,46,2021-11-20,11.0
East Midlands,E12000004,2021,11,46,2021-11-21,10.0
East Midlands,E12000004,2021,11,47,2021-11-22,7.0
East Midlands,E12000004,2021,11,47,2021-11-23,20.0
East Midlands,E12000004,2021,11,47,2021-11-24,10.0
East Midlands,E12000004,2021,11,47,2021-11-25,12.0
East Midlands,E12000004,2021,11,47,2021-11-26,9.0
East Midlands,E12000004,2021,11,47,2021-11-27,11.0
East Midlands,E12000004,2021,11,47,2021-11-28,12.0
East Midlands,E12000004,2021,11,48,2021-11-29,22.0
East Midlands,E12000004,2021,11,48,2021-11-30,10.0
East Midlands,E12000004,2021,12,48,2021-12-01,12.0
East Midlands,E12000004,2021,12,48,2021-12-02,15.0
East Midlands,E12000004,2021,12,48,2021-12-03,13.0
East Midlands,E12000004,2021,12,48,2021-12-04,12.0
East Midlands,E12000004,2021,12,48,2021-12-05,12.0
East Midlands,E12000004,2021,12,49,2021-12-06,17.0
East Midlands,E12000004,2021,12,49,2021-12-07,12.0
East Midlands,E12000004,2021,12,49,2021-12-08,9.0
East Midlands,E12000004,2021,12,49,2021-12-09,6.0
East Midlands,E12000004,2021,12,49,2021-12-10,11.0
East Midlands,E12000004,2021,12,49,2021-12-11,12.0
East Midlands,E12000004,2021,12,49,2021-12-12,16.0
East Midlands,E12000004,2021,12,50,2021-12-13,10.0
East Midlands,E12000004,2021,12,50,2021-12-14,10.0
East Midlands,E12000004,2021,12,50,2021-12-15,7.0
East Midlands,E12000004,2021,12,50,2021-12-16,8.0
East Midlands,E12000004,2021,12,50,2021-12-17,15.0
East Midlands,E12000004,2021,12,50,2021-12-18,14.0
East Midlands,E12000004,2021,12,50,2021-12-19,8.0
East Midlands,E12000004,2021,12,51,2021-12-20,16.0
East Midlands,E12000004,2021,12,51,2021-12-21,10.0
East Midlands,E12000004,2021,12,51,2021-12-22,15.0
East Midlands,E12000004,2021,12,51,2021-12-23,13.0
East Midlands,E12000004,2021,12,51,2021-12-24,10.0
East Midlands,E12000004,2021,12,51,2021-12-25,7.0
East Midlands,E12000004,2021,12,51,2021-12-26,12.0
East Midlands,E12000004,2021,12,52,2021-12-27,14.0
East Midlands,E12000004,2021,12,52,2021-12-28,18.0
East Midlands,E12000004,2021,12,52,2021-12-29,9.0
East Midlands,E12000004,2021,12,52,2021-12-30,13.0
East Midlands,E12000004,2021,12,52,2021-12-31,16.0
East Midlands,E12000004,2022,1,52,2022-01-01,16.0
East Midlands,E12000004,2022,1,52,2022-01-02,12.0
East Midlands,E12000004,2022,1,1,2022-01-03,9.0
East Midlands,E12000004,2022,1,1,2022-01-04,20.0
East Midlands,E12000004,2022,1,1,2022-01-05,14.0
East Midlands,E12000004,2022,1,1,2022-01-06,15.0
East Midlands,E12000004,2022,1,1,2022-01-07,20.0
East Midlands,E12000004,2022,1,1,2022-01-08,16.0
East Midlands,E12000004,2022,1,1,2022-01-09,19.0
East Midlands,E12000004,2022,1,2,2022-01-10,20.0
East Midlands,E12000004,2022,1,2,2022-01-11,24.0
East Midlands,E12000004,2022,1,2,2022-01-12,15.0
East Midlands,E12000004,2022,1,2,2022-01-13,16.0
East Midlands,E12000004,2022,1,2,2022-01-14,15.0
East Midlands,E12000004,2022,1,2,2022-01-15,16.0
East Midlands,E12000004,2022,1,2,2022-01-16,18.0
East Midlands,E12000004,2022,1,3,2022-01-17,15.0
East Midlands,E12000004,2022,1,3,2022-01-18,23.0
East Midlands,E12000004,2022,1,3,2022-01-19,17.0
East Midlands,E12000004,2022,1,3,2022-01-20,12.0
East Midlands,E12000004,2022,1,3,2022-01-21,20.0
East Midlands,E12000004,2022,1,3,2022-01-22,24.0
East Midlands,E12000004,2022,1,3,2022-01-23,21.0
East Midlands,E12000004,2022,1,4,2022-01-24,15.0
East Midlands,E12000004,2022,1,4,2022-01-25,15.0
East Midlands,E12000004,2022,1,4,2022-01-26,25.0
East Midlands,E12000004,2022,1,4,2022-01-27,21.0
East Midlands,E12000004,2022,1,4,2022-01-28,16.0
East Midlands,E12000004,2022,1,4,2022-01-29,9.0
East Midlands,E12000004,2022,1,4,2022-01-30,14.0
East Midlands,E12000004,2022,1,5,2022-01-31,17.0
East Midlands,E12000004,2022,2,5,2022-02-01,19.0
East Midlands,E12000004,2022,2,5,2022-02-02,24.0
East Midlands,E12000004,2022,2,5,2022-02-03,18.0
East Midlands,E12000004,2022,2,5,2022-02-04,20.0
East Midlands,E12000004,2022,2,5,2022-02-05,10.0
East Midlands,E12000004,2022,2,5,2022-02-06,6.0
East Midlands,E12000004,2022,2,6,2022-02-07,4.0
East Midlands,E12000004,2022,2,6,2022-02-08,11.0
East Midlands,E12000004,2022,2,6,2022-02-09,10.0
East Midlands,E12000004,2022,2,6,2022-02-10,10.0
East Midlands,E12000004,2022,2,6,2022-02-11,12.0
East Midlands,E12000004,2022,2,6,2022-02-12,18.0
East Midlands,E12000004,2022,2,6,2022-02-13,7.0
East Midlands,E12000004,2022,2,7,2022-02-14,11.0
East Midlands,E12000004,2022,2,7,2022-02-15,8.0
East Midlands,E12000004,2022,2,7,2022-02-16,11.0
East Midlands,E12000004,2022,2,7,2022-02-17,8.0
East Midlands,E12000004,2022,2,7,2022-02-18,10.0
East Midlands,E12000004,2022,2,7,2022-02-19,15.0
East Midlands,E12000004,2022,2,7,2022-02-20,8.0
East Midlands,E12000004,2022,2,8,2022-02-21,12.0
East Midlands,E12000004,2022,2,8,2022-02-22,13.0
East Midlands,E12000004,2022,2,8,2022-02-23,5.0
East Midlands,E12000004,2022,2,8,2022-02-24,8.0
East Midlands,E12000004,2022,2,8,2022-02-25,12.0
East Midlands,E12000004,2022,2,8,2022-02-26,9.0
East Midlands,E12000004,2022,2,8,2022-02-27,8.0
East Midlands,E12000004,2022,2,9,2022-02-28,6.0
East Midlands,E12000004,2022,3,9,2022-03-01,4.0
East Midlands,E12000004,2022,3,9,2022-03-02,10.0
East Midlands,E12000004,2022,3,9,2022-03-03,7.0
East Midlands,E12000004,2022,3,9,2022-03-04,9.0
East Midlands,E12000004,2022,3,9,2022-03-05,7.0
East Midlands,E12000004,2022,3,9,2022-03-06,10.0
East Midlands,E12000004,2022,3,10,2022-03-07,11.0
East Midlands,E12000004,2022,3,10,2022-03-08,7.0
East Midlands,E12000004,2022,3,10,2022-03-09,9.0
East Midlands,E12000004,2022,3,10,2022-03-10,6.0
East Midlands,E12000004,2022,3,10,2022-03-11,15.0
East Midlands,E12000004,2022,3,10,2022-03-12,7.0
East Midlands,E12000004,2022,3,10,2022-03-13,8.0
East Midlands,E12000004,2022,3,11,2022-03-14,16.0
East Midlands,E12000004,2022,3,11,2022-03-15,10.0
East Midlands,E12000004,2022,3,11,2022-03-16,3.0
East Midlands,E12000004,2022,3,11,2022-03-17,9.0
East Midlands,E12000004,2022,3,11,2022-03-18,12.0
East Midlands,E12000004,2022,3,11,2022-03-19,12.0
East Midlands,E12000004,2022,3,11,2022-03-20,9.0
East Midlands,E12000004,2022,3,12,2022-03-21,14.0
East Midlands,E12000004,2022,3,12,2022-03-22,7.0
East Midlands,E12000004,2022,3,12,2022-03-23,13.0
East Midlands,E12000004,2022,3,12,2022-03-24,14.0
East Midlands,E12000004,2022,3,12,2022-03-25,11.0
East Midlands,E12000004,2022,3,12,2022-03-26,9.0
East Midlands,E12000004,2022,3,12,2022-03-27,16.0
East Midlands,E12000004,2022,3,13,2022-03-28,13.0
East Midlands,E12000004,2022,3,13,2022-03-29,11.0
East Midlands,E12000004,2022,3,13,2022-03-30,10.0
East Midlands,E12000004,2022,3,13,2022-03-31,12.0
East Midlands,E12000004,2022,4,13,2022-04-01,17.0
East Midlands,E12000004,2022,4,13,2022-04-02,13.0
East Midlands,E12000004,2022,4,13,2022-04-03,12.0
East Midlands,E12000004,2022,4,14,2022-04-04,15.0
East Midlands,E12000004,2022,4,14,2022-04-05,19.0
East Midlands,E12000004,2022,4,14,2022-04-06,16.0
East Midlands,E12000004,2022,4,14,2022-04-07,20.0
East Midlands,E12000004,2022,4,14,2022-04-08,15.0
East Midlands,E12000004,2022,4,14,2022-04-09,11.0
East Midlands,E12000004,2022,4,14,2022-04-10,14.0
East Midlands,E12000004,2022,4,15,2022-04-11,19.0
East Midlands,E12000004,2022,4,15,2022-04-12,15.0
East Midlands,E12000004,2022,4,15,2022-04-13,17.0
East Midlands,E12000004,2022,4,15,2022-04-14,17.0
East Midlands,E12000004,2022,4,15,2022-04-15,14.0
East Midlands,E12000004,2022,4,15,2022-04-16,12.0
East Midlands,E12000004,2022,4,15,2022-04-17,11.0
East Midlands,E12000004,2022,4,16,2022-04-18,11.0
East Midlands,E12000004,2022,4,16,2022-04-19,15.0
East Midlands,E12000004,2022,4,16,2022-04-20,11.0
East Midlands,E12000004,2022,4,16,2022-04-21,11.0
East Midlands,E12000004,2022,4,16,2022-04-22,11.0
East Midlands,E12000004,2022,4,16,2022-04-23,13.0
East Midlands,E12000004,2022,4,16,2022-04-24,11.0
East Midlands,E12000004,2022,4,17,2022-04-25,8.0
East Midlands,E12000004,2022,4,17,2022-04-26,6.0
East Midlands,E12000004,2022,4,17,2022-04-27,8.0
East Midlands,E12000004,2022,4,17,2022-04-28,9.0
East Midlands,E12000004,2022,4,17,2022-04-29,5.0
East Midlands,E12000004,2022,4,17,2022-04-30,7.0
East Midlands,E12000004,2022,5,17,2022-05-01,7.0
East Midlands,E12000004,2022,5,18,2022-05-02,14.0
East Midlands,E12000004,2022,5,18,2022-05-03,7.0
East Midlands,E12000004,2022,5,18,2022-05-04,7.0
East Midlands,E12000004,2022,5,18,2022-05-05,8.0
East Midlands,E12000004,2022,5,18,2022-05-06,7.0
East Midlands,E12000004,2022,5,18,2022-05-07,11.0
East Midlands,E12000004,2022,5,18,2022-05-08,4.0
East Midlands,E12000004,2022,5,19,2022-05-09,13.0
East Midlands,E12000004,2022,5,19,2022-05-10,8.0
East Midlands,E12000004,2022,5,19,2022-05-11,6.0
East Midlands,E12000004,2022,5,19,2022-05-12,6.0
East Midlands,E12000004,2022,5,19,2022-05-13,2.0
East Midlands,E12000004,2022,5,19,2022-05-14,9.0
East Midlands,E12000004,2022,5,19,2022-05-15,5.0
East Midlands,E12000004,2022,5,20,2022-05-16,6.0
East Midlands,E12000004,2022,5,20,2022-05-17,7.0
East Midlands,E12000004,2022,5,20,2022-05-18,9.0
East Midlands,E12000004,2022,5,20,2022-05-19,2.0
East Midlands,E12000004,2022,5,20,2022-05-20,6.0
East Midlands,E12000004,2022,5,20,2022-05-21,2.0
East Midlands,E12000004,2022,5,20,2022-05-22,9.0
East Midlands,E12000004,2022,5,21,2022-05-23,8.0
East Midlands,E12000004,2022,5,21,2022-05-24,6.0
East Midlands,E12000004,2022,5,21,2022-05-25,2.0
East Midlands,E12000004,2022,5,21,2022-05-26,5.0
East Midlands,E12000004,2022,5,21,2022-05-27,3.0
East Midlands,E12000004,2022,5,21,2022-05-28,3.0
East Midlands,E12000004,2022,5,21,2022-05-29,1.0
East Midlands,E12000004,2022,5,22,2022-05-30,1.0
East Midlands,E12000004,2022,5,22,2022-05-31,3.0
East Midlands,E12000004,2022,6,22,2022-06-01,1.0
East Midlands,E12000004,2022,6,22,2022-06-02,4.0
East Midlands,E12000004,2022,6,22,2022-06-03,1.0
East Midlands,E12000004,2022,6,22,2022-06-04,1.0
East Midlands,E12000004,2022,6,22,2022-06-05,3.0
East Midlands,E12000004,2022,6,23,2022-06-06,5.0
East Midlands,E12000004,2022,6,23,2022-06-07,3.0
East Midlands,E12000004,2022,6,23,2022-06-08,2.0
East Midlands,E12000004,2022,6,23,2022-06-09,2.0
East Midlands,E12000004,2022,6,23,2022-06-10,3.0
East Midlands,E12000004,2022,6,23,2022-06-11,0.0
East Midlands,E12000004,2022,6,23,2022-06-12,4.0
East Midlands,E12000004,2022,6,24,2022-06-13,3.0
East Midlands,E12000004,2022,6,24,2022-06-14,4.0
East Midlands,E12000004,2022,6,24,2022-06-15,3.0
East Midlands,E12000004,2022,6,24,2022-06-16,2.0
East Midlands,E12000004,2022,6,24,2022-06-17,5.0
East Midlands,E12000004,2022,6,24,2022-06-18,5.0
East Midlands,E12000004,2022,6,24,2022-06-19,6.0
East Midlands,E12000004,2022,6,25,2022-06-20,3.0
East Midlands,E12000004,2022,6,25,2022-06-21,1.0
East Midlands,E12000004,2022,6,25,2022-06-22,1.0
East Midlands,E12000004,2022,6,25,2022-06-23,4.0
East Midlands,E12000004,2022,6,25,2022-06-24,5.0
East Midlands,E12000004,2022,6,25,2022-06-25,6.0
East Midlands,E12000004,2022,6,25,2022-06-26,8.0
East Midlands,E12000004,2022,6,26,2022-06-27,7.0
East Midlands,E12000004,2022,6,26,2022-06-28,7.0
East Midlands,E12000004,2022,6,26,2022-06-29,8.0
East Midlands,E12000004,2022,6,26,2022-06-30,3.0
East Midlands,E12000004,2022,7,26,2022-07-01,7.0
East Midlands,E12000004,2022,7,26,2022-07-02,2.0
East Midlands,E12000004,2022,7,26,2022-07-03,7.0
East Midlands,E12000004,2022,7,27,2022-07-04,7.0
East Midlands,E12000004,2022,7,27,2022-07-05,7.0
East Midlands,E12000004,2022,7,27,2022-07-06,4.0
East Midlands,E12000004,2022,7,27,2022-07-07,7.0
East Midlands,E12000004,2022,7,27,2022-07-08,13.0
East Midlands,E12000004,2022,7,27,2022-07-09,9.0
East Midlands,E12000004,2022,7,27,2022-07-10,9.0
East Midlands,E12000004,2022,7,28,2022-07-11,7.0
East Midlands,E12000004,2022,7,28,2022-07-12,10.0
East Midlands,E12000004,2022,7,28,2022-07-13,8.0
East Midlands,E12000004,2022,7,28,2022-07-14,12.0
East Midlands,E12000004,2022,7,28,2022-07-15,10.0
East Midlands,E12000004,2022,7,28,2022-07-16,10.0
East Midlands,E12000004,2022,7,28,2022-07-17,18.0
East Midlands,E12000004,2022,7,29,2022-07-18,14.0
East Midlands,E12000004,2022,7,29,2022-07-19,23.0
East Midlands,E12000004,2022,7,29,2022-07-20,22.0
East Midlands,E12000004,2022,7,29,2022-07-21,8.0
East Midlands,E12000004,2022,7,29,2022-07-22,13.0
East Midlands,E12000004,2022,7,29,2022-07-23,13.0
East Midlands,E12000004,2022,7,29,2022-07-24,10.0
East Midlands,E12000004,2022,7,30,2022-07-25,11.0
