start_date,end_date,question,response,total,male,female,16-24,18-24,25-34,35-44,45-54,55-64,65+,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Broadsheets” such as The Times or Guardian ( online ),3,2,2,-,-,-,-,2,2,-,2,1,-,1,-,-,-,-,-,1,-,-,-,2,-,1,2
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),3,1,2,-,-,1,-,-,-,2,2,-,-,1,-,-,-,1,-,-,-,-,-,1,1,-,3
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Email,2,2,-,-,-,1,-,-,2,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,1,-,1
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Channel 5,2,2,-,-,-,1,-,-,-,1,2,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,2
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),2,2,-,-,-,1,-,1,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,-,1,1
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Community radio,2,2,-,2,2,-,-,-,-,-,-,-,2,-,-,-,-,-,2,-,-,-,-,-,-,-,2
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,141,78,63,24,22,31,21,17,22,26,51,42,15,32,10,4,11,10,8,10,7,14,23,21,19,3,120
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Podcasts,2,1,1,-,-,-,2,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,-,1,-,-,2
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Celebrity and/or social media influencer,2,-,2,-,-,-,-,-,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,2
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Magazines,1,1,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Broadsheets” such as The Times or Guardian,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - Online/ app,1,1,-,-,-,-,1,-,,-,-,1,-,-,-,,-,-,-,-,-,1,-,-,-,-,1
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,"Smart speaker (e.g. Amazon Echo, Google Home)",1,1,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Channel 4,1,1,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from Northern Ireland Government website/ email/ text/ post,1,1,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from Local health service website/ email/ text/ post,1,1,-,1,1,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",1,1,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,141,78,63,24,22,31,21,17,22,26,51,42,15,32,10,4,11,10,8,10,7,14,23,21,19,3,120
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Other,11,5,6,2,-,1,3,1,1,4,2,6,2,2,-,-,-,1,2,1,2,1,2,2,2,-,10
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Broadcasters,16,11,5,4,4,1,2,3,3,3,5,3,3,5,1,2,-,2,2,1,-,1,3,2,1,1,14
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Non-BBC broadcasters,8,8,1,2,2,1,1,1,3,1,3,1,1,3,1,1,-,1,1,-,-,-,3,-,-,1,6
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: BBC services,14,10,4,4,4,1,1,2,3,3,5,2,3,4,1,2,-,2,2,1,-,1,3,2,1,-,13
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Newspapers (printed and online),15,9,5,1,-,4,1,3,2,3,8,2,-,5,,1,3,2,1,1,-,1,1,3,1,1,13
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Officials,14,9,5,3,3,1,4,1,3,3,6,4,4,1,-,1,1,-,3,-,-,2,2,4,1,1,13
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Social Media,84,43,41,20,19,17,10,13,11,13,34,21,9,20,5,3,9,5,4,9,3,7,13,13,12,1,75
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Facebook (Facebook and Facebook Messenger),61,33,29,8,8,17,4,12,8,12,27,15,5,15,4,3,6,5,4,7,-,5,9,8,9,1,56
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),12,4,8,4,4,4,1,-,3,-,7,5,-,1,3,-,3,-,-,-,-,-,5,,1,-,10
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Closed groups,11,7,5,2,2,4,,-,5,-,5,5,-,1,3,-,3,-,-,-,-,-,5,-,1,-,8
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Other online news sources,14,10,3,-,-,4,2,2,2,3,4,4,-,7,2,-,-,2,1,-,1,2,1,2,2,-,11
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Family/friends/ local ppl,19,11,8,3,3,6,2,3,,3,7,7,1,4,1,2,1,3,-,2,-,1,3,3,1,2,16
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,141,78,63,24,22,31,21,17,22,26,51,42,15,32,10,4,11,10,8,10,7,14,23,21,19,3,120
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Traditional media,29,18,11,6,5,8,3,3,5,5,10,4,5,10,1,2,3,3,4,1,-,2,6,5,2,1,27
