table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,A health authority or NHS Trust,83,29,54,8,8,13,26,22,13,3,18,38,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,The armed forces,3,3,-,-,-,1,1,-,-,-,-,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,Other public sector occupation (Please specify as much detail as possible),48,20,27,10,10,15,4,14,4,-,13,14,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,1185,634,551,132,130,293,263,278,175,44*,317,364,299,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,NET: Private Sector,856,482,374,96,95,202,187,202,133,37,223,230,230,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,"A charity, voluntary organisation or trust",49,13,36,4,4,12,11,11,8,3,14,17,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,Self-employed (Private sector),165,87,78,9,9,29,27,50,39,11,33,44,52,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,None of the above/ I work in the Private sector,641,382,259,84,82,161,148,141,85,23,177,169,172,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 135,Do you work in any of the following occupations?,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,1207,599,608,122,119,268,276,284,202,55,311,391,298,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 135,Do you work in any of the following occupations?,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,1193,614,579,134*,131*,290,264,274,185,47*,314,394,278,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 135,Do you work in any of the following occupations?,ONLINE Fieldwork: 29th to 31st May 2020,NET: Public Sector,348,137,211,30,30,87,76,92,58,5,112,134,57,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 135,Do you work in any of the following occupations?,ONLINE Fieldwork: 29th to 31st May 2020,A nationalised industry/state corporation,29,19,10,6,6,12,5,4,2,-,11,2,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 135,Do you work in any of the following occupations?,ONLINE Fieldwork: 29th to 31st May 2020,Central government or civil service (including Courts service and Bank of England),38,21,17,2,2,8,7,15,5,1,18,16,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 135,Do you work in any of the following occupations?,ONLINE Fieldwork: 29th to 31st May 2020,"Local government or council (including fire services, police and local authority controlled schools/colleges)",125,44,81,4,4,33,30,31,25,3,44,49,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 135,Do you work in any of the following occupations?,ONLINE Fieldwork: 29th to 31st May 2020,"A university, or other grant funded establishment (include opted-out schools)",40,15,24,2,2,10,10,7,12,-,17,16,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 135,Do you work in any of the following occupations?,ONLINE Fieldwork: 29th to 31st May 2020,A health authority or NHS Trust,85,22,64,12,12,18,15,33,8,-,19,41,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
