table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 99,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 17th to 19th April 2020,Refused,10,6,4,2,2,7,2,-,-,-,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 107,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,2105,1038,1067,258,227,355,349,371,307,465,608,570,407,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 107,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,2105,1029,1076,290,248,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 107,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 15th to 17th May 2020,No children aged 18 or under,1544,766,778,254,216,196,132,225,267,469,451,446,261,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 107,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 15th to 17th May 2020,NET: Yes,552,256,296,30,27,154,194,136,36,3,119,147,162,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 107,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 15th to 17th May 2020,NET: Any 5-18,449,198,251,12,9,102,169,129,35,3,89,116,135,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 107,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 15th to 17th May 2020,NET: Any 11-18,282,128,154,8,7,34,101,108,31,1,58,63,84,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 107,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 15th to 17th May 2020,Yes - children aged under 5 years old,202,103,99,22,22,97,66,14,2,-,49,60,57,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 107,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 15th to 17th May 2020,Yes - children aged 5 to 10 years old,256,117,139,8,7,87,110,42,7,2,52,73,83,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 107,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 15th to 17th May 2020,Yes - children aged 11 to 15 years old,213,102,111,5,5,31,78,84,14,1,40,50,66,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 107,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 15th to 17th May 2020,Yes - children aged 16 to 18 years old,121,47,74,5,3,5,43,46,23,-,25,26,32,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 107,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 15th to 17th May 2020,Refused,8,7,1,7,5,1,-,-,1,-,2,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 136,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,2119,1016,1103,261,229,328,340,383,329,478,554,596,460,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 136,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,2119,1036,1083,292,253,354,328,364,305,475,576,597,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 136,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 29th to 31st May 2020,No children aged 18 or under,1590,790,800,266,227,209,135,240,275,466,464,461,292,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 136,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 29th to 31st May 2020,NET: Yes,521,241,280,23,22,141,193,124,31,9,110,135,136,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 136,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 29th to 31st May 2020,NET: Any 5-18,425,204,222,10,9,91,164,120,31,9,91,109,111,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 136,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 29th to 31st May 2020,NET: Any 11-18,283,144,138,8,7,30,101,108,30,6,62,74,66,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 136,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 29th to 31st May 2020,Yes - children aged under 5 years old,174,69,104,15,15,86,63,11,-,-,33,42,49,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 136,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 29th to 31st May 2020,Yes - children aged 5 to 10 years old,223,97,126,4,4,72,107,32,3,5,51,53,59,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 136,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 29th to 31st May 2020,Yes - children aged 11 to 15 years old,216,112,104,6,6,26,89,83,12,1,46,57,50,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 136,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 29th to 31st May 2020,Yes - children aged 16 to 18 years old,128,67,61,4,3,4,37,53,24,5,28,33,34,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 136,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 29th to 31st May 2020,Refused,8,5,3,3,3,4,*,-,-,-,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 407,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,1038,1055,264,232,340,332,333,308,516,585,546,430,532,195,78,247,150,170,165,105,217,289,243,173,61,,341,911,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
