table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 15th to 17th January 2021,5-9 times a day,429,221,209,51,43,74,68,71,65,100,130,136,69,94,24,24,50,33,37,24,22,43,46,63,41,24,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 15th to 17th January 2021,2-4 times a day,726,366,360,87,78,95,96,122,108,218,197,203,158,167,64,24,76,63,51,55,36,81,84,101,73,17,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 15th to 17th January 2021,About once a day,360,142,219,52,37,62,40,65,60,81,88,94,63,115,35,18,37,32,31,30,16,34,49,46,23,8,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 15th to 17th January 2021,A few times a week,128,57,71,19,16,27,24,27,18,12,29,32,34,33,13,2,19,8,11,9,10,12,15,17,6,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 15th to 17th January 2021,Less than a few times a week,57,22,35,8,5,16,8,13,5,6,7,16,14,20,4,1,5,8,10,2,2,5,8,8,3,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 15th to 17th January 2021,Never - not following the coronavirus outbreak,42,21,22,4,3,10,13,4,3,8,6,11,10,15,6,-,4,4,4,4,-,7,3,4,7,-,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,2100,1015,1085,267,236,294,323,383,336,497,613,633,319,535,176,86,203,160,183,166,113,193,307,302,145,66,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,2100,1027,1073,290,248,351,325,361,302,471,571,592,426,510,175,84*,232,171,183,151,100*,198,277,287,179,63*,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th February 2021,NET: At least once a day,1857,942,914,238,205,301,288,306,279,444,521,531,367,438,147,68,211,152,162,133,81,183,250,255,162,52,1577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th February 2021,20 times or more a day,115,51,64,17,15,29,27,14,18,10,30,31,21,32,5,2,19,8,10,4,4,13,28,11,11,1,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th February 2021,10-19 times a day,198,112,87,28,28,41,39,23,23,43,66,37,56,40,17,7,38,9,20,8,5,21,29,14,28,2,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th February 2021,5-9 times a day,440,222,219,56,51,61,67,63,74,120,136,111,99,94,33,22,42,32,39,25,18,45,62,70,36,16,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th February 2021,2-4 times a day,714,368,346,72,64,112,101,130,111,187,188,224,136,166,55,18,78,71,65,57,40,69,94,99,47,21,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th February 2021,About once a day,389,190,199,65,46,59,54,75,52,84,101,128,55,106,37,19,35,32,29,39,13,36,36,62,41,11,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th February 2021,A few times a week,130,48,81,23,20,25,15,32,16,19,31,33,35,30,15,4,8,9,12,11,10,9,15,22,8,7,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th February 2021,Less than a few times a week,70,19,51,18,12,11,14,16,7,4,15,20,11,25,4,6,10,7,4,3,8,6,7,7,6,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th February 2021,Never - not following the coronavirus outbreak,44,17,26,10,10,14,8,7,1,4,5,8,13,18,8,5,4,3,6,3,*,*,5,3,3,2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,2120,1031,1089,252,219,339,351,389,311,478,605,573,429,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,2120,1037,1083,292,251,354,328,365,305,475,577,598,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 9th August 2020,NET: At least once a day,1754,892,862,220,193,264,255,296,274,445,504,497,349,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 9th August 2020,20 times or more a day,81,51,30,9,9,10,15,17,12,19,21,19,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 9th August 2020,10-19 times a day,139,93,46,15,13,27,28,25,16,28,49,43,18,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 9th August 2020,5-9 times a day,368,199,169,48,43,62,52,49,66,92,126,89,83,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 9th August 2020,2-4 times a day,693,340,353,69,57,92,93,122,117,199,193,203,134,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 9th August 2020,About once a day,473,208,265,79,70,73,67,82,64,107,114,143,102,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 9th August 2020,A few times a week,199,82,118,42,34,52,34,37,15,19,48,56,44,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 9th August 2020,Less than a few times a week,111,39,72,22,18,28,21,21,9,8,18,30,20,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 9th August 2020,Never - not following the coronavirus outbreak,56,24,31,8,6,10,18,10,7,3,7,14,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,2189,1062,1127,268,237,337,362,371,330,521,627,625,385,552,196,87,242,172,200,169,101,199,293,277,187,66,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,2189,1070,1119,302,261,365,339,376,315,491,595,617,444,532,183,87*,242,178,191,157,104*,206,289,299,187,66*,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 11th October 2020,NET: At least once a day,1931,962,970,240,210,315,295,337,288,457,545,548,382,456,165,79,216,155,167,131,89,187,257,265,163,58,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 11th October 2020,20 times or more a day,124,80,45,19,18,33,22,20,14,16,35,32,31,26,18,9,11,9,13,6,5,4,28,8,9,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 11th October 2020,10-19 times a day,167,91,76,20,17,34,24,24,24,41,47,46,33,40,13,6,23,12,15,12,6,15,27,21,10,7,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 11th October 2020,5-9 times a day,446,240,206,58,52,72,69,83,65,99,142,121,90,93,35,21,45,40,38,22,20,58,65,54,37,12,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 11th October 2020,2-4 times a day,770,374,396,84,73,102,119,128,113,222,218,223,140,189,64,29,99,64,60,59,37,73,86,109,67,24,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 11th October 2020,About once a day,425,178,247,58,50,73,61,83,71,79,103,126,88,108,36,14,38,30,42,32,20,37,52,72,39,12,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 11th October 2020,A few times a week,143,63,80,38,32,25,29,18,15,18,33,43,32,35,15,6,10,11,15,11,5,12,19,19,16,4,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 11th October 2020,Less than a few times a week,65,31,35,11,7,17,5,10,10,12,12,15,21,18,3,1,7,5,5,6,8,5,7,13,5,-,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 11th October 2020,Never - not following the coronavirus outbreak,49,15,34,13,13,8,10,11,3,4,6,12,9,23,-,1,9,8,4,9,2,2,5,3,3,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
