table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 4,Q3b. Most important source used in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: WhatsApp (WhatsApp and WhatsApp groups),5,3,2,2,2,-,2,-,-,-,1,1,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 4,Q3b. Most important source used in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Closed groups,3,2,1,1,1,*,-,-,1,-,-,-,3,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 4,Q3b. Most important source used in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Other online news sources,91,47,44,10,10,23,21,18,9,11,28,27,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 4,Q3b. Most important source used in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Family/friends/ local ppl,19,8,12,9,9,3,3,2,-,2,5,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 4,Q3b. Most important source used in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Traditional media,1465,719,746,163,141,206,197,263,241,395,406,412,307,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Unweighted base,2058,992,1066,257,228,350,317,362,323,449,570,574,450,464,186,87,209,169,177,162,112,186,262,266,179,63,1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,2056,1010,1045,286,248,338,314,353,297,468,561,581,416,497,171,83*,228,167,179,148,98*,193,269,280,177,62*,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,BBC - TV,540,263,277,44,33,33,66,103,89,204,133,164,115,128,35,18,63,41,58,49,17,49,73,67,53,17,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,BBC - Online/ app,228,116,112,43,37,50,37,44,30,24,77,67,46,38,22,8,20,16,18,13,12,34,26,29,25,8,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,ITV,140,53,87,12,9,14,15,33,29,37,24,30,34,52,3,10,15,17,13,5,2,18,15,31,7,3,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Family and friends directly,96,38,58,18,15,31,22,8,13,5,26,27,14,29,11,2,6,11,12,7,7,4,14,15,7,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,BBC - Radio,90,48,42,5,4,13,8,21,18,26,30,26,15,19,5,3,12,4,6,11,4,11,10,13,11,1,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Sky,86,48,39,10,10,13,16,21,8,19,21,13,26,27,6,-,12,5,11,8,2,7,12,19,3,-,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Direct from UK Government website/ email/ text/ post,76,34,42,11,9,14,14,9,9,19,21,25,14,16,2,3,10,8,9,6,2,5,8,20,3,-,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Websites or apps that bring together news from different news providers,72,45,27,15,14,23,13,6,5,9,24,20,11,17,3,9,8,8,5,3,3,4,16,6,6,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Facebook,71,31,40,10,10,20,21,6,9,5,14,23,18,16,8,3,7,12,4,6,3,7,5,7,6,2,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,2056,1010,1045,286,248,338,314,353,297,468,561,581,416,497,171,83*,228,167,179,148,98*,193,269,280,177,62*,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,“Broadsheets” such as The Times or Guardian ( online ),62,34,28,6,5,17,9,12,9,9,20,25,6,11,4,2,5,7,3,6,3,7,10,7,7,2,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Search engine (e.g. Google),57,24,33,16,16,11,10,6,5,8,14,13,9,22,5,2,10,3,5,2,1,5,11,9,4,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Direct from NHS website/ email/ text/ post,51,22,29,9,7,15,3,13,5,5,10,21,5,14,5,2,10,2,6,3,2,2,8,5,5,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Twitter,47,34,14,12,12,13,10,6,5,2,20,13,6,8,1,3,9,4,2,4,2,5,9,4,5,-,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Official scientists,33,19,13,6,6,5,10,3,2,5,11,12,6,3,4,2,5,2,-,*,-,*,11,6,1,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",30,9,20,10,10,4,2,6,4,3,10,10,5,5,1,1,1,3,1,-,3,4,5,4,6,-,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,YouTube,25,16,9,6,6,6,9,3,1,-,6,5,4,10,2,-,2,*,2,1,2,2,7,5,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q3b. Most important source used in last week,ONLINE Fieldwork: 11th to 13th September 2020,Commercial Radio,24,13,11,1,1,1,3,6,8,6,6,3,11,5,2,2,1,2,2,2,1,3,4,3,2,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
