table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 380,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,"Secondary school, high school, 6th form/ college, GCSE's, ALevels, BTEC, NVQ levels 1 to 3, etc.",1096,528,569,131,105,143,160,226,171,267,174,270,288,364,83,43,132,98,102,80,55,121,105,158,91,29,,121,424,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 380,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,"University degree or equivalent professional qualification, NVQ level 4, etc.",628,306,322,75,75,125,107,91,85,145,238,213,93,84,54,29,64,48,50,44,24,52,95,87,59,23,,135,285,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 380,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,"Higher university degree, doctorate, MBA, NVQ level 5, etc.",244,139,105,23,23,66,45,30,34,46,131,65,23,24,25,8,23,13,26,18,14,16,50,24,16,10,,68,109,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 380,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Still in full time education,70,22,48,57,42,10,3,-,-,-,20,34,6,10,6,2,6,5,1,5,6,3,12,14,8,1,,1,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 380,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Don't know,4,3,1,-,-,-,3,1,1,-,-,-,1,3,1,-,-,-,3,-,-,-,-,-,-,-,,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 380,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Prefer not to answer,13,11,3,2,2,2,5,-,*,4,1,4,3,6,*,1,2,-,-,1,-,2,6,2,-,-,,2,4,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 381,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761,1021,1578,636,720,808,178,613,163,163,562,625,1859,35,687,244,99,834,656,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 381,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 381,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,No formal education,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12,10,2,6,8,1,6,1,1,4,4,20,-,7,-,-,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 381,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Primary,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,2,4,5,2,5,-,2,1,2,9,-,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 381,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,"Secondary school, high school, 6th form/ college, GCSE's, ALevels, BTEC, NVQ levels 1 to 3, etc.",1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,581,797,277,334,403,81,319,59,69,266,309,964,19,390,85,45,368,367,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 381,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,"University degree or equivalent professional qualification, NVQ level 4, etc.",628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,279,501,215,251,247,55,182,57,52,190,203,569,10,187,109,36,282,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 381,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,"Higher university degree, doctorate, MBA, NVQ level 5, etc.",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,105,196,104,107,107,27,75,33,30,81,83,219,3,74,38,12,112,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 381,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Still in full time education,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,26,49,17,18,37,13,21,6,6,20,15,60,-,19,9,4,32,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 381,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Don't know,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,-,-,3,3,3,-,3,-,1,4,-,1,-,-,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 381,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Prefer not to answer,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,7,3,4,6,1,6,1,1,3,3,8,-,2,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 382,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,168,145,133,273,124,105,691,785,691,450,1682,479,1876,1969,2019,2092,-,,,,,,,,,
Table 382,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,780,697,443,1670,478,1876,1974,2021,2092,-**,,,,,,,,,
Table 382,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,No formal education,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,-,1,-,2,7,8,6,5,16,7,24,22,23,23,-,,,,,,,,,
Table 382,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Primary,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,1,1,1,3,-,1,6,2,2,9,4,11,11,12,12,-,,,,,,,,,
Table 382,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,"Secondary school, high school, 6th form/ college, GCSE's, ALevels, BTEC, NVQ levels 1 to 3, etc.",1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,84,70,71,125,55,49,322,440,343,234,873,230,989,1037,1059,1096,-,,,,,,,,,
Table 382,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,"University degree or equivalent professional qualification, NVQ level 4, etc.",628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,44,47,33,91,34,32,237,231,230,139,518,152,562,595,610,628,-,,,,,,,,,
Table 382,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,"Higher university degree, doctorate, MBA, NVQ level 5, etc.",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,18,13,20,38,19,12,94,69,79,45,190,61,216,231,237,244,-,,,,,,,,,
Table 382,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Still in full time education,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,6,5,11,7,6,20,21,30,14,54,19,61,66,67,70,-,,,,,,,,,
