table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 62,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 13th April 2020,Standard deviation Standard error,0.91,0.94,0.89,0.85,0.86,0.94,0.89,0.89,0.8,0.94,0.93,0.9,0.93,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 11th to 13th September 2020,Unweighted base,607,257,350,87,72,110,100,94,89,127,184,161,117,145,65,26,63,51,59,49,37,46,65,73,54,19,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,610,264,346,96*,79*,103*,102*,93*,83*,132,173,164,109*,163,60*,26**,71*,53*,58*,49*,34**,50*,62*,78*,50*,18**,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 11th to 13th September 2020,NET: Trust,363,161,202,50,41,52,61,57,47,96,100,98,56,108,33,18,41,25,42,26,23,32,27,53,32,11,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 11th to 13th September 2020,5 - Trust completely,114,47,67,14,12,14,20,21,11,33,31,33,12,38,8,4,15,7,16,10,6,10,11,17,7,4,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 11th to 13th September 2020,4,249,113,135,35,29,37,40,36,37,63,69,65,44,70,25,14,27,18,26,17,17,22,16,36,25,7,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 11th to 13th September 2020,3,203,83,121,33,24,44,36,31,31,29,64,52,42,46,24,5,23,23,14,19,6,17,30,21,15,7,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 11th to 13th September 2020,2,39,17,22,14,14,8,4,4,3,6,9,12,10,8,3,3,6,6,*,4,3,-,6,4,4,-,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 11th to 13th September 2020,1 - Do not trust at all,5,3,2,-,-,-,2,1,1,1,-,2,1,1,-,-,1,-,2,-,1,1,-,-,-,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 11th to 13th September 2020,NET: Do not trust,44,20,23,14,14,8,6,6,4,7,9,14,11,9,3,3,7,6,2,4,4,1,6,4,4,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 11th to 13th September 2020,Mean,3.70m,3.7,3.7,3.53,3.5,3.56,3.72,3.76,3.64,3.92ad,3.7,3.7,3.51,3.83m,3.63,3.74,3.67,3.48,3.94ar,3.67,3.72,3.79,3.51,3.85rw,3.69,3.75,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
