date,confirmed,deaths,recovered,confirmed_diff,deaths_diff,recovered_diff,last_update,active,active_diff,fatality_rate,iso,name,province,lat,long,cities
2020-04-19,178972,23660,47055,3047,433,2128,2020-04-19 23:40:41,108257,486,0.1322,ITA,Italy,,41.8719,12.5674,[]
2020-04-20,181228,24114,48877,2256,454,1822,2020-04-20 23:36:27,108237,-20,0.1331,ITA,Italy,,41.8719,12.5674,[]
2020-04-21,183957,24648,51600,2729,534,2723,2020-04-21 23:30:30,107709,-528,0.134,ITA,Italy,,41.8719,12.5674,[]
2020-04-22,187327,25085,54543,3370,437,2943,2020-04-22 23:30:32,107699,-10,0.1339,ITA,Italy,,41.8719,12.5674,[]
2020-04-23,189973,25549,57576,2646,464,3033,2020-04-24 03:30:31,106848,-851,0.1345,ITA,Italy,,41.8719,12.5674,[]
2020-04-24,192994,25969,60498,3021,420,2922,2020-04-25 06:30:33,106527,-321,0.1346,ITA,Italy,,41.8719,12.5674,[]
2020-04-25,195351,26384,63120,2357,415,2622,2020-04-26 02:30:31,105847,-680,0.1351,ITA,Italy,,41.8719,12.5674,[]
2020-04-26,197675,26644,64928,2324,260,1808,2020-04-27 02:30:33,106103,256,0.1348,ITA,Italy,,41.8719,12.5674,[]
2020-04-27,199414,26977,66624,1739,333,1696,2020-04-28 02:30:32,105813,-290,0.1353,ITA,Italy,,41.8719,12.5674,[]
2020-04-28,201505,27359,68941,2091,382,2317,2020-04-29 02:32:29,105205,-608,0.1358,ITA,Italy,,41.8719,12.5674,[]
2020-04-29,203591,27682,71252,2086,323,2311,2020-04-30 02:32:27,104657,-548,0.136,ITA,Italy,,41.8719,12.5674,[]
2020-04-30,205463,27967,75945,1872,285,4693,2020-05-01 02:32:28,101551,-3106,0.1361,ITA,Italy,,41.8719,12.5674,[]
2020-05-01,207428,28236,78249,1965,269,2304,2020-05-02 02:32:27,100943,-608,0.1361,ITA,Italy,,41.8719,12.5674,[]
2020-05-02,209328,28710,79914,1900,474,1665,2020-05-03 02:32:28,100704,-239,0.1372,ITA,Italy,,41.8719,12.5674,[]
2020-05-03,210717,28884,81654,1389,174,1740,2020-05-04 02:32:28,100179,-525,0.1371,ITA,Italy,,41.8719,12.5674,[]
2020-05-04,211938,29079,82879,1221,195,1225,2020-05-05 02:32:34,99980,-199,0.1372,ITA,Italy,,41.8719,12.5674,[]
2020-05-05,213013,29315,85231,1075,236,2352,2020-05-06 02:32:31,98467,-1513,0.1376,ITA,Italy,,41.8719,12.5674,[]
2020-05-06,214457,29684,93245,1444,369,8014,2020-05-07 02:32:28,91528,-6939,0.1384,ITA,Italy,,41.8719,12.5674,[]
2020-05-07,215858,29958,96276,1401,274,3031,2020-05-08 02:32:32,89624,-1904,0.1388,ITA,Italy,,41.8719,12.5674,[]
2020-05-08,217185,30201,99023,1327,243,2747,2020-05-09 02:32:35,87961,-1663,0.1391,ITA,Italy,,41.8719,12.5674,[]
2020-05-09,218268,30395,103031,1083,194,4008,2020-05-10 02:32:30,84842,-3119,0.1393,ITA,Italy,,41.8719,12.5674,[]
2020-05-10,219070,30560,105186,802,165,2155,2020-05-11 02:32:30,83324,-1518,0.1395,ITA,Italy,,41.8719,12.5674,[]
2020-05-11,219814,30739,106587,744,179,1401,2020-05-12 03:32:27,82488,-836,0.1398,ITA,Italy,,41.8719,12.5674,[]
2020-05-12,221216,30911,109039,1402,172,2452,2020-05-13 03:32:26,81266,-1222,0.1397,ITA,Italy,,41.8719,12.5674,[]
2020-05-13,222104,31106,112541,888,195,3502,2020-05-14 03:32:28,78457,-2809,0.1401,ITA,Italy,,41.8719,12.5674,[]
2020-05-14,3136,379,1275,0,0,0,2020-05-15 02:33:02,1482,0,0.1209,ITA,Italy,Abruzzo,42.35122196,13.39843823,[]
2020-05-14,389,27,235,0,0,0,2020-05-15 02:33:02,127,0,0.0694,ITA,Italy,Basilicata,40.63947052,15.80514834,[]
2020-05-14,1143,95,524,0,0,0,2020-05-15 02:33:02,524,0,0.0831,ITA,Italy,Calabria,38.90597598,16.59440194,[]
2020-05-14,4639,394,2480,0,0,0,2020-05-15 02:33:02,1765,0,0.0849,ITA,Italy,Campania,40.83956555,14.25084984,[]
2020-05-14,27056,3930,16825,0,0,0,2020-05-15 02:33:02,6301,0,0.1453,ITA,Italy,Emilia-Romagna,44.49436681,11.341720800000001,[]
2020-05-14,3161,317,2074,0,0,0,2020-05-15 02:33:02,770,0,0.1003,ITA,Italy,Friuli Venezia Giulia,45.6494354,13.76813649,[]
2020-05-14,7291,595,2600,0,0,0,2020-05-15 02:33:02,4096,0,0.0816,ITA,Italy,Lazio,41.89277044,12.48366722,[]
2020-05-14,8995,1329,5006,0,0,0,2020-05-15 02:33:02,2660,0,0.1477,ITA,Italy,Liguria,44.41149315,8.9326992,[]
2020-05-14,83820,15296,38568,0,0,0,2020-05-15 02:33:02,29956,0,0.1825,ITA,Italy,Lombardia,45.46679409,9.190347404,[]
2020-05-14,6603,974,2725,0,0,0,2020-05-15 02:33:02,2904,0,0.1475,ITA,Italy,Marche,43.61675973,13.5188753,[]
2020-05-14,403,22,152,0,0,0,2020-05-15 02:33:02,229,0,0.0546,ITA,Italy,Molise,41.55774754,14.65916051,[]
2020-05-14,2578,290,1908,0,0,0,2020-05-15 02:33:02,380,0,0.1125,ITA,Italy,P.A. Bolzano,46.49933453,11.35662422,[]
2020-05-14,4315,448,3362,0,0,0,2020-05-15 02:33:02,505,0,0.1038,ITA,Italy,P.A. Trento,46.06893511,11.12123097,[]
2020-05-14,29209,3493,13825,0,0,0,2020-05-15 02:33:02,11891,0,0.1196,ITA,Italy,Piemonte,45.0732745,7.680687483,[]
2020-05-14,4357,461,1643,0,0,0,2020-05-15 02:33:02,2253,0,0.1058,ITA,Italy,Puglia,41.12559576,16.86736689,[]
2020-05-14,1345,125,755,0,0,0,2020-05-15 02:33:02,465,0,0.0929,ITA,Italy,Sardegna,39.21531192,9.110616306,[]
2020-05-14,3366,263,1249,0,0,0,2020-05-15 02:33:02,1854,0,0.0781,ITA,Italy,Sicilia,38.11569725,13.362356699999998,[]
2020-05-14,9859,973,5498,0,0,0,2020-05-15 02:33:02,3388,0,0.0987,ITA,Italy,Toscana,43.76923077,11.25588885,[]
2020-05-14,1420,73,1255,0,0,0,2020-05-15 02:33:02,92,0,0.0514,ITA,Italy,Umbria,43.10675841,12.38824698,[]
2020-05-14,1166,141,945,0,0,0,2020-05-15 02:33:02,80,0,0.1209,ITA,Italy,Valle d'Aosta,45.73750286,7.320149366,[]
2020-05-14,18845,1743,12384,0,0,0,2020-05-15 02:33:02,4718,0,0.0925,ITA,Italy,Veneto,45.43490485,12.33845213,[]
2020-05-15,3148,381,1313,12,2,38,2020-05-16 02:32:19,1454,-28,0.121,ITA,Italy,Abruzzo,42.35122196,13.39843823,[]
2020-05-15,389,27,242,0,0,7,2020-05-16 02:32:19,120,-7,0.0694,ITA,Italy,Basilicata,40.63947052,15.80514834,[]
2020-05-15,1144,95,544,1,0,20,2020-05-16 02:32:19,505,-19,0.083,ITA,Italy,Calabria,38.90597598,16.59440194,[]
2020-05-15,4654,396,2522,15,2,42,2020-05-16 02:32:19,1736,-29,0.0851,ITA,Italy,Campania,40.83956555,14.25084984,[]
